order_id,customer_id,product_category,region,order_date,revenue,cost,discount
O107404,C10927,Beauty,NA,2025-03-23,115.32,71.55,0.1521
O104458,C10256,Fashion,NA,2025-03-23,107.95,95.83,0.2305
O107700,C11163,Electronics,EU,2025-03-23,394.52,455.35,0.3481
O103715,C10631,Fashion,LATAM,2025-03-23,86.24,75.12,0.1793
O109998,C11244,Toys,EU,2025-03-23,98.39,73.44,0.1366
O110185,C10756,Beauty,NA,2025-03-23,57.01,39.42,0.1157
O106655,C11867,Fashion,NA,2025-03-23,71.02,54.69,0.1183
O101468,C11710,Toys,EU,2025-03-23,113.71,75.15,0.0982
O110659,C10756,Fashion,EU,2025-03-23,74.33,76.72,0.2901
O109410,C11853,Home & Kitchen,EU,2025-03-24,261.53,208.41,0.1404
O103897,C10039,Fashion,EU,2025-03-24,15.58,13.92,0.3768
O105413,C11963,Toys,LATAM,2025-03-24,91.47,54.64,0.1415
O111980,C11421,Beauty,NA,2025-03-24,98.94,58.07,0.1599
O110904,C11129,Electronics,EU,2025-03-24,411.41,434.47,0.244
O103069,C10153,Fashion,NA,2025-03-24,65.26,51.28,0.1822
O108745,C11126,Toys,EU,2025-03-24,79.85,64.75,0.1783
O111399,C10118,Sports,APAC,2025-03-24,145.08,146.8,0.2735
O102390,C10999,Fashion,LATAM,2025-03-24,39.71,28.55,0.1495
O100837,C10436,Electronics,LATAM,2025-03-24,350.36,322.32,0.0659
O110787,C11020,Electronics,NA,2025-03-24,453.64,385.39,0.064
O103186,C11684,Electronics,EU,2025-03-25,259.58,280.46,0.2602
O105566,C10485,Electronics,LATAM,2025-03-25,321.92,346.21,0.2095
O102759,C10943,Fashion,EU,2025-03-25,43.68,40.34,0.2886
O104796,C11108,Electronics,APAC,2025-03-25,249.74,237.52,0.219
O108142,C10886,Sports,NA,2025-03-25,132.58,97.86,0.0675
O102497,C11954,Beauty,EU,2025-03-25,108.22,70.38,0.154
O100497,C10823,Sports,APAC,2025-03-25,205.6,144.67,0.0315
O110399,C11194,Home & Kitchen,NA,2025-03-25,329.6,240.71,0.0505
O100185,C10981,Electronics,LATAM,2025-03-25,430.85,417.25,0.1995
O104157,C10663,Fashion,NA,2025-03-25,19.66,18.61,0.2135
O109167,C12158,Electronics,NA,2025-03-25,403.0,425.01,0.1717
O108427,C10249,Fashion,NA,2025-03-25,42.54,20.35,0.1745
O100220,C10280,Toys,EU,2025-03-26,123.12,89.63,0.131
O101135,C10127,Toys,NA,2025-03-26,43.49,32.04,0.1471
O100366,C11032,Sports,APAC,2025-03-26,92.95,61.66,0.0892
O111695,C10482,Electronics,APAC,2025-03-26,145.09,132.49,0.1672
O101246,C11891,Beauty,NA,2025-03-26,83.15,62.34,0.1423
O100012,C11618,Electronics,NA,2025-03-26,224.11,223.21,0.1471
O109631,C10035,Home & Kitchen,APAC,2025-03-26,127.02,96.9,0.134
O109239,C11126,Electronics,EU,2025-03-26,157.16,203.41,0.3576
O107956,C11511,Electronics,EU,2025-03-26,166.06,201.02,0.3069
O108831,C11705,Electronics,APAC,2025-03-26,279.85,273.74,0.1802
O111977,C12090,Beauty,NA,2025-03-26,68.26,48.2,0.1756
O105035,C10498,Electronics,EU,2025-03-26,335.28,379.0,0.2916
O100544,C11828,Fashion,APAC,2025-03-26,73.2,52.84,0.2192
O102190,C10797,Toys,NA,2025-03-26,101.28,52.13,0.1338
O108989,C10597,Fashion,NA,2025-03-26,27.0,27.25,0.2272
O109854,C11443,Electronics,NA,2025-03-26,330.62,295.35,0.1281
O109814,C11127,Electronics,EU,2025-03-26,311.95,400.04,0.3772
O101563,C12021,Home & Kitchen,EU,2025-03-26,98.1,60.02,0.068
O111726,C11527,Fashion,NA,2025-03-26,50.2,43.09,0.2082
O103174,C12188,Home & Kitchen,APAC,2025-03-27,215.63,183.6,0.1113
O103113,C12046,Home & Kitchen,NA,2025-03-27,160.93,134.51,0.125
O100934,C10973,Home & Kitchen,NA,2025-03-27,186.61,165.41,0.1666
O101420,C12089,Home & Kitchen,NA,2025-03-27,60.88,49.56,0.1167
O108869,C11266,Home & Kitchen,EU,2025-03-27,129.91,113.44,0.1319
O103807,C10341,Electronics,EU,2025-03-27,380.65,460.27,0.2956
O106227,C11444,Fashion,EU,2025-03-27,119.6,103.37,0.313
O102624,C12026,Beauty,NA,2025-03-27,109.42,69.91,0.0995
O109829,C10712,Beauty,LATAM,2025-03-27,57.83,42.92,0.1817
O105841,C12198,Electronics,NA,2025-03-27,390.32,350.98,0.1462
O108367,C11065,Home & Kitchen,NA,2025-03-27,175.78,146.86,0.1763
O107483,C10415,Toys,EU,2025-03-27,77.1,51.13,0.1338
O107864,C10517,Beauty,NA,2025-03-27,35.04,24.21,0.2343
O102593,C10208,Toys,NA,2025-03-27,77.68,55.77,0.123
O110343,C11376,Sports,LATAM,2025-03-27,186.59,149.64,0.1431
O101661,C11343,Electronics,NA,2025-03-27,326.47,298.23,0.1356
O105910,C10432,Toys,APAC,2025-03-27,123.12,101.29,0.1263
O105357,C11640,Home & Kitchen,EU,2025-03-27,339.44,330.27,0.249
O107565,C12052,Sports,APAC,2025-03-27,90.0,54.46,0.1298
O111516,C10949,Fashion,NA,2025-03-27,136.75,106.72,0.2104
O111791,C11709,Home & Kitchen,LATAM,2025-03-27,21.67,17.5,0.2403
O103462,C11908,Toys,NA,2025-03-28,75.12,53.65,0.1535
O110126,C10954,Electronics,NA,2025-03-28,388.99,346.93,0.1399
O111737,C10282,Fashion,APAC,2025-03-28,130.19,110.06,0.1601
O107919,C10871,Toys,NA,2025-03-28,73.71,55.39,0.0487
O107912,C10443,Home & Kitchen,NA,2025-03-28,173.0,156.9,0.1204
O109371,C10765,Fashion,NA,2025-03-28,136.74,112.4,0.2018
O101655,C10508,Home & Kitchen,APAC,2025-03-28,179.99,150.45,0.1174
O107894,C11635,Toys,NA,2025-03-28,123.92,90.15,0.1391
O105221,C11950,Sports,APAC,2025-03-28,160.78,130.92,0.1039
O103636,C11189,Sports,EU,2025-03-28,90.76,92.7,0.2129
O104888,C10743,Home & Kitchen,APAC,2025-03-29,189.24,157.36,0.1768
O108455,C10388,Beauty,APAC,2025-03-29,66.57,45.5,0.0538
O109727,C11705,Electronics,APAC,2025-03-29,352.33,334.36,0.163
O109241,C10473,Sports,NA,2025-03-29,21.8,14.63,0.1282
O106535,C11679,Electronics,EU,2025-03-29,407.02,495.41,0.3151
O105150,C10348,Beauty,APAC,2025-03-29,30.57,21.21,0.0479
O105247,C12050,Fashion,LATAM,2025-03-29,88.87,58.76,0.2667
O105026,C10559,Electronics,NA,2025-03-29,449.87,430.21,0.1992
O103014,C11077,Beauty,LATAM,2025-03-29,25.43,25.9,0.2283
O105816,C10896,Home & Kitchen,APAC,2025-03-29,270.99,212.88,0.1219
O100841,C11443,Electronics,NA,2025-03-29,409.57,403.26,0.1972
O106921,C10992,Home & Kitchen,APAC,2025-03-29,254.46,216.85,0.0948
O111483,C11408,Electronics,NA,2025-03-29,206.16,181.66,0.1785
O107792,C11633,Beauty,NA,2025-03-29,93.72,55.28,0.087
O100702,C10368,Home & Kitchen,APAC,2025-03-30,75.1,64.55,0.1567
O106026,C10987,Beauty,EU,2025-03-30,59.68,36.38,0.1335
O103035,C12103,Electronics,EU,2025-03-30,242.34,295.26,0.2922
O110886,C10004,Electronics,EU,2025-03-30,247.53,317.85,0.3832
O103863,C11342,Toys,EU,2025-03-30,29.32,25.18,0.1623
O100472,C10950,Sports,NA,2025-03-30,141.44,104.92,0.1318
O103873,C11045,Beauty,APAC,2025-03-30,97.44,66.23,0.1086
O109543,C10874,Electronics,APAC,2025-03-30,398.56,349.44,0.1419
O101779,C11506,Home & Kitchen,APAC,2025-03-30,195.56,173.11,0.1786
O101401,C10531,Beauty,LATAM,2025-03-30,52.45,34.74,0.1296
O111476,C10142,Beauty,LATAM,2025-03-30,87.24,52.41,0.0769
O108059,C11991,Electronics,EU,2025-03-30,383.27,416.7,0.2666
O107462,C10466,Electronics,APAC,2025-03-30,491.6,484.86,0.2403
O100377,C11642,Sports,NA,2025-03-30,173.62,126.24,0.1554
O101134,C11350,Electronics,EU,2025-03-30,181.9,220.13,0.3364
O109312,C10896,Electronics,EU,2025-03-30,276.67,341.0,0.3105
O110702,C10912,Fashion,APAC,2025-03-30,64.81,51.89,0.1444
O111404,C11834,Electronics,EU,2025-03-30,397.4,419.08,0.2538
O108607,C10770,Sports,APAC,2025-03-31,172.1,129.91,0.0856
O102699,C10260,Electronics,NA,2025-03-31,276.45,260.42,0.1555
O105531,C12078,Fashion,APAC,2025-03-31,126.42,97.82,0.1534
O109833,C11647,Beauty,EU,2025-03-31,105.3,86.38,0.1825
O108069,C10272,Beauty,EU,2025-03-31,83.0,45.06,0.1355
O110939,C10212,Sports,EU,2025-03-31,198.81,160.84,0.1534
O104371,C10373,Sports,EU,2025-03-31,158.87,127.49,0.1091
O107105,C10756,Beauty,EU,2025-03-31,48.88,30.07,0.2145
O103179,C10373,Electronics,NA,2025-03-31,617.78,569.01,0.123
O104303,C10075,Electronics,LATAM,2025-03-31,232.75,252.32,0.2623
O106649,C11329,Home & Kitchen,EU,2025-03-31,168.65,160.21,0.1917
O102825,C11852,Home & Kitchen,NA,2025-03-31,355.19,302.65,0.1136
O106351,C10088,Electronics,EU,2025-03-31,172.13,229.53,0.3511
O102416,C11362,Electronics,NA,2025-03-31,389.0,376.33,0.2196
O109126,C11927,Toys,EU,2025-03-31,104.66,55.87,0.0678
O103797,C10142,Electronics,APAC,2025-03-31,237.24,194.78,0.1035
O106485,C12022,Electronics,NA,2025-03-31,296.58,327.87,0.2767
O110941,C11391,Sports,EU,2025-03-31,186.86,145.62,0.1592
O108901,C11852,Home & Kitchen,APAC,2025-04-01,175.49,135.29,0.1316
O106265,C10216,Fashion,EU,2025-04-01,37.9,38.53,0.2703
O102911,C10199,Fashion,NA,2025-04-01,109.09,75.02,0.1798
O100782,C10270,Electronics,APAC,2025-04-01,225.17,248.27,0.2538
O102472,C10912,Fashion,NA,2025-04-01,152.62,123.64,0.1678
O107112,C12066,Electronics,NA,2025-04-01,348.09,298.59,0.122
O106402,C10681,Electronics,NA,2025-04-01,381.61,347.67,0.1123
O103262,C11630,Beauty,NA,2025-04-01,77.13,46.72,0.1359
O102069,C10922,Home & Kitchen,NA,2025-04-01,299.29,245.59,0.1392
O100732,C12027,Home & Kitchen,EU,2025-04-01,200.99,197.19,0.2242
O107968,C10019,Fashion,NA,2025-04-01,58.63,43.68,0.225
O111561,C12190,Sports,LATAM,2025-04-01,86.12,72.66,0.1664
O106997,C10862,Electronics,LATAM,2025-04-01,611.89,645.1,0.2248
O101435,C10224,Toys,APAC,2025-04-01,129.59,84.63,0.0573
O104347,C10333,Home & Kitchen,EU,2025-04-01,80.03,66.65,0.134
O100153,C10645,Electronics,EU,2025-04-01,351.68,442.56,0.3608
O101430,C11034,Electronics,NA,2025-04-01,652.03,609.58,0.1003
O104387,C10129,Home & Kitchen,APAC,2025-04-01,213.95,173.22,0.1485
O101149,C11874,Electronics,LATAM,2025-04-01,635.15,602.56,0.1753
O109024,C11890,Electronics,EU,2025-04-01,237.94,272.09,0.3037
O105949,C11112,Home & Kitchen,NA,2025-04-01,91.46,67.37,0.1081
O104033,C10615,Sports,NA,2025-04-01,107.72,90.69,0.1601
O101958,C11452,Sports,LATAM,2025-04-02,126.3,109.65,0.1723
O105859,C11534,Toys,EU,2025-04-02,98.86,70.37,0.1773
O101427,C11985,Fashion,NA,2025-04-02,72.91,68.27,0.3176
O111636,C10735,Toys,EU,2025-04-02,72.99,58.53,0.1593
O101262,C10977,Electronics,EU,2025-04-02,291.1,353.66,0.298
O109853,C10475,Beauty,EU,2025-04-02,93.82,61.23,0.0234
O108845,C11349,Electronics,APAC,2025-04-02,253.99,237.13,0.1836
O109609,C11792,Sports,NA,2025-04-02,168.05,131.44,0.1324
O111812,C11229,Electronics,NA,2025-04-02,382.06,356.45,0.1882
O100027,C11810,Beauty,APAC,2025-04-02,49.95,19.89,0.1185
O108846,C10527,Electronics,LATAM,2025-04-02,295.8,277.25,0.1499
O100882,C10987,Electronics,LATAM,2025-04-02,467.03,473.75,0.1767
O108481,C11722,Fashion,APAC,2025-04-02,69.51,60.41,0.328
O104687,C10633,Sports,NA,2025-04-02,180.16,141.04,0.1427
O104380,C12068,Toys,EU,2025-04-03,89.89,80.71,0.1963
O110707,C11432,Fashion,APAC,2025-04-03,159.24,123.9,0.214
O107028,C10980,Sports,NA,2025-04-03,138.97,102.47,0.09
O101777,C10358,Electronics,APAC,2025-04-03,430.35,384.39,0.1589
O105134,C11597,Toys,EU,2025-04-03,115.84,97.75,0.165
O102587,C10705,Home & Kitchen,LATAM,2025-04-03,82.8,79.0,0.1661
O101287,C10515,Home & Kitchen,NA,2025-04-03,21.93,10.32,0.1228
O104984,C10423,Electronics,EU,2025-04-03,283.24,326.57,0.2567
O110812,C11113,Toys,EU,2025-04-04,66.39,55.15,0.0622
O107610,C10110,Beauty,NA,2025-04-04,72.94,45.46,0.1182
O102761,C10948,Home & Kitchen,NA,2025-04-04,47.81,42.77,0.1662
O111166,C12096,Fashion,APAC,2025-04-04,139.62,109.21,0.2231
O109460,C10354,Beauty,EU,2025-04-04,68.9,49.55,0.1522
O104120,C11597,Sports,NA,2025-04-04,138.78,126.63,0.1908
O101302,C11539,Sports,NA,2025-04-04,98.86,67.17,0.1384
O106767,C11225,Electronics,APAC,2025-04-04,275.72,215.04,0.1201
O108380,C10519,Sports,EU,2025-04-04,148.53,114.94,0.2014
O107090,C11437,Fashion,NA,2025-04-04,87.0,90.72,0.2985
O109111,C11641,Home & Kitchen,NA,2025-04-04,113.72,78.69,0.0758
O102532,C12034,Toys,NA,2025-04-04,102.92,83.26,0.1575
O101969,C10336,Home & Kitchen,APAC,2025-04-04,191.5,133.13,0.0365
O111664,C11810,Beauty,NA,2025-04-04,95.23,65.7,0.1523
O111869,C10588,Fashion,EU,2025-04-05,191.32,179.48,0.2219
O106677,C10643,Home & Kitchen,EU,2025-04-05,172.59,134.6,0.1927
O101425,C11792,Fashion,NA,2025-04-05,149.19,119.98,0.1843
O100426,C11901,Electronics,NA,2025-04-05,528.96,444.73,0.124
O106713,C11233,Electronics,APAC,2025-04-05,238.66,208.62,0.1424
O100494,C10637,Electronics,LATAM,2025-04-05,337.46,373.89,0.2178
O109692,C11301,Home & Kitchen,LATAM,2025-04-05,193.66,211.57,0.2522
O106991,C11795,Toys,LATAM,2025-04-05,131.08,78.53,0.091
O106048,C10385,Sports,NA,2025-04-05,177.87,157.14,0.2287
O109723,C11949,Sports,NA,2025-04-05,254.92,202.68,0.1443
O111954,C10797,Beauty,EU,2025-04-05,84.89,60.43,0.1104
O110880,C10162,Electronics,APAC,2025-04-05,464.95,373.23,0.0741
O103103,C10965,Electronics,APAC,2025-04-06,461.76,408.14,0.1854
O101587,C10171,Fashion,APAC,2025-04-06,99.41,73.63,0.1444
O110715,C10916,Electronics,EU,2025-04-06,253.27,342.36,0.3479
O101620,C10582,Sports,APAC,2025-04-06,96.89,80.67,0.1771
O109597,C11853,Home & Kitchen,LATAM,2025-04-06,78.34,96.55,0.2054
O102167,C11855,Home & Kitchen,EU,2025-04-06,199.05,163.74,0.1566
O102681,C10222,Beauty,EU,2025-04-06,87.09,52.25,0.108
O103333,C11866,Home & Kitchen,LATAM,2025-04-06,195.61,217.11,0.1602
O107881,C10160,Sports,NA,2025-04-06,102.7,91.44,0.1867
O104308,C11766,Fashion,NA,2025-04-06,180.06,136.13,0.1855
O101905,C10538,Electronics,EU,2025-04-06,363.45,441.52,0.287
O107124,C10166,Sports,NA,2025-04-06,127.2,103.08,0.1771
O107495,C11928,Beauty,EU,2025-04-06,69.62,40.57,0.0779
O111551,C10082,Fashion,APAC,2025-04-06,68.42,56.41,0.2141
O107210,C11699,Electronics,APAC,2025-04-07,460.21,457.74,0.1946
O107807,C11166,Sports,APAC,2025-04-07,153.17,107.54,0.1476
O103132,C11672,Home & Kitchen,EU,2025-04-07,52.94,34.69,0.1615
O111380,C10554,Electronics,NA,2025-04-07,364.82,299.98,0.063
O105224,C11161,Electronics,NA,2025-04-07,256.81,248.31,0.183
O108086,C11479,Fashion,NA,2025-04-07,141.34,133.73,0.2985
O101631,C11974,Fashion,NA,2025-04-07,86.72,67.69,0.1751
O105063,C11406,Fashion,APAC,2025-04-07,95.11,69.98,0.1912
O108171,C12031,Toys,APAC,2025-04-07,71.14,54.16,0.1901
O107261,C10234,Beauty,LATAM,2025-04-08,32.0,20.53,0.211
O105147,C11818,Toys,LATAM,2025-04-08,71.68,44.49,0.136
O105758,C11181,Home & Kitchen,NA,2025-04-08,277.73,253.03,0.2175
O111655,C10545,Beauty,EU,2025-04-08,94.09,60.98,0.161
O111845,C11643,Home & Kitchen,APAC,2025-04-08,70.47,51.56,0.1349
O109248,C11114,Fashion,EU,2025-04-08,92.75,73.2,0.1858
O111663,C10656,Home & Kitchen,LATAM,2025-04-08,82.83,101.71,0.2972
O110642,C11747,Home & Kitchen,NA,2025-04-08,147.38,140.92,0.2361
O110042,C10819,Fashion,LATAM,2025-04-08,155.19,133.44,0.2637
O103105,C10666,Electronics,NA,2025-04-08,441.19,384.57,0.0948
O103525,C10465,Home & Kitchen,NA,2025-04-08,97.88,78.61,0.1127
O104564,C11973,Fashion,APAC,2025-04-08,73.7,60.57,0.1805
O102655,C11243,Electronics,NA,2025-04-08,197.2,182.61,0.1923
O103007,C10935,Electronics,APAC,2025-04-08,320.98,307.63,0.1739
O111552,C11519,Electronics,NA,2025-04-08,316.7,293.72,0.2028
O108017,C10355,Beauty,NA,2025-04-08,59.37,50.22,0.0736
O111312,C11554,Home & Kitchen,EU,2025-04-08,273.41,208.58,0.1004
O104152,C12006,Electronics,LATAM,2025-04-08,136.23,131.04,0.2655
O108953,C11179,Beauty,NA,2025-04-08,76.57,48.65,0.0556
O103584,C11655,Electronics,NA,2025-04-08,357.43,338.08,0.1626
O109662,C10217,Electronics,LATAM,2025-04-08,311.69,293.7,0.189
O105285,C11264,Fashion,APAC,2025-04-08,31.59,11.83,0.2094
O100121,C11470,Fashion,LATAM,2025-04-08,124.22,103.12,0.2651
O108755,C10429,Sports,NA,2025-04-08,100.66,67.64,0.1618
O108961,C11010,Home & Kitchen,NA,2025-04-09,403.29,333.38,0.0576
O109270,C12112,Home & Kitchen,NA,2025-04-09,136.29,118.91,0.1373
O107455,C10547,Fashion,EU,2025-04-09,139.84,116.06,0.1477
O100811,C11934,Electronics,APAC,2025-04-09,337.54,308.29,0.1394
O106788,C10543,Fashion,APAC,2025-04-09,88.71,72.42,0.2951
O101030,C11072,Home & Kitchen,NA,2025-04-09,197.33,144.95,0.0948
O106989,C10284,Electronics,APAC,2025-04-09,403.26,329.25,0.1289
O111024,C10192,Electronics,NA,2025-04-09,193.7,202.88,0.1951
O109509,C12033,Toys,NA,2025-04-09,169.55,102.69,0.0903
O101673,C11668,Fashion,NA,2025-04-09,100.87,83.45,0.1727
O106103,C10214,Electronics,EU,2025-04-09,340.21,393.6,0.2954
O104743,C10719,Home & Kitchen,APAC,2025-04-09,59.73,49.9,0.1684
O111186,C11264,Electronics,APAC,2025-04-09,395.59,359.93,0.1077
O104610,C10203,Home & Kitchen,NA,2025-04-09,148.54,114.8,0.0836
O106375,C11900,Toys,LATAM,2025-04-09,150.07,126.03,0.175
O109250,C11395,Fashion,APAC,2025-04-09,68.03,63.15,0.2398
O107305,C10680,Home & Kitchen,APAC,2025-04-09,228.91,217.43,0.2558
O108077,C10833,Fashion,APAC,2025-04-09,131.02,113.11,0.202
O104820,C11186,Beauty,APAC,2025-04-09,87.83,56.36,0.0741
O104819,C12050,Fashion,LATAM,2025-04-09,81.24,63.76,0.2308
O110218,C11510,Toys,APAC,2025-04-09,76.28,50.65,0.1073
O100691,C11749,Beauty,NA,2025-04-10,72.39,59.86,0.1019
O111321,C10920,Beauty,NA,2025-04-10,81.16,59.67,0.0823
O103935,C11867,Electronics,APAC,2025-04-10,338.76,301.62,0.1763
O104411,C11292,Home & Kitchen,NA,2025-04-10,148.15,113.14,0.0602
O105172,C11907,Electronics,EU,2025-04-10,317.43,352.66,0.2571
O100197,C10259,Fashion,NA,2025-04-10,132.75,103.05,0.1862
O105909,C11139,Electronics,NA,2025-04-10,331.56,293.87,0.1625
O102899,C10444,Fashion,EU,2025-04-10,68.77,58.26,0.214
O108249,C12192,Sports,EU,2025-04-10,69.54,52.95,0.1227
O110144,C10503,Electronics,APAC,2025-04-10,228.06,233.25,0.2271
O107419,C11615,Fashion,NA,2025-04-10,74.66,61.39,0.2308
O105260,C12185,Home & Kitchen,LATAM,2025-04-10,175.72,197.96,0.274
O106942,C11107,Electronics,LATAM,2025-04-10,389.33,356.87,0.1476
O103334,C10159,Toys,APAC,2025-04-10,49.7,39.32,0.1845
O107172,C12182,Home & Kitchen,LATAM,2025-04-10,232.95,295.46,0.3078
O107100,C11010,Fashion,NA,2025-04-11,18.58,22.79,0.257
O107672,C11567,Electronics,NA,2025-04-11,197.48,167.92,0.2409
O107048,C11758,Fashion,APAC,2025-04-11,75.69,63.37,0.2446
O101342,C10262,Beauty,NA,2025-04-11,21.71,19.25,0.1317
O109415,C10941,Electronics,NA,2025-04-11,476.12,446.93,0.1848
O108543,C11052,Electronics,NA,2025-04-11,266.55,245.9,0.1924
O108786,C10544,Electronics,EU,2025-04-11,184.02,243.72,0.3468
O105472,C11758,Home & Kitchen,APAC,2025-04-11,234.98,183.09,0.1264
O100723,C10263,Sports,NA,2025-04-11,165.5,138.77,0.1748
O100332,C10681,Toys,LATAM,2025-04-11,103.83,67.66,0.0695
O111547,C11159,Electronics,EU,2025-04-11,292.17,278.18,0.2328
O108391,C11142,Electronics,LATAM,2025-04-11,289.6,253.65,0.1122
O102863,C11346,Fashion,EU,2025-04-11,138.1,132.76,0.2652
O107556,C11779,Electronics,NA,2025-04-11,466.66,465.74,0.2085
O111191,C11393,Electronics,APAC,2025-04-11,365.08,383.41,0.2633
O105955,C11562,Toys,EU,2025-04-11,59.73,40.22,0.0889
O106822,C12194,Home & Kitchen,APAC,2025-04-11,285.87,189.43,0.0213
O106953,C11818,Home & Kitchen,APAC,2025-04-11,180.32,134.35,0.1151
O111088,C10090,Fashion,APAC,2025-04-12,73.73,76.68,0.3546
O102372,C10134,Electronics,LATAM,2025-04-12,369.49,293.74,0.0881
O111066,C11842,Toys,EU,2025-04-12,101.71,65.97,0.1533
O111056,C10290,Fashion,EU,2025-04-12,78.47,63.27,0.1811
O100481,C11824,Home & Kitchen,EU,2025-04-12,142.77,137.17,0.2379
O106451,C11777,Fashion,NA,2025-04-12,25.99,23.11,0.2217
O108722,C11662,Sports,NA,2025-04-12,181.7,147.0,0.1493
O109158,C11298,Home & Kitchen,LATAM,2025-04-12,212.34,225.96,0.2412
O104657,C11262,Home & Kitchen,NA,2025-04-12,170.48,131.82,0.1113
O104284,C10268,Fashion,APAC,2025-04-12,104.82,95.64,0.2604
O100287,C11257,Electronics,NA,2025-04-12,477.33,411.41,0.0882
O111936,C10766,Sports,NA,2025-04-12,181.55,141.41,0.1246
O101572,C11615,Beauty,NA,2025-04-12,125.03,83.5,0.1025
O105638,C10238,Sports,APAC,2025-04-12,119.34,101.43,0.2322
O103596,C10746,Home & Kitchen,NA,2025-04-13,264.48,212.8,0.0653
O107960,C10818,Sports,APAC,2025-04-13,166.88,128.93,0.1391
O103403,C12165,Fashion,LATAM,2025-04-13,113.53,109.44,0.2592
O107933,C11095,Electronics,EU,2025-04-13,372.61,423.73,0.2516
O101251,C10905,Electronics,APAC,2025-04-13,288.63,303.32,0.2308
O102211,C11703,Sports,EU,2025-04-13,155.89,124.31,0.1523
O108114,C10683,Toys,LATAM,2025-04-13,87.86,70.26,0.1301
O110810,C10863,Beauty,APAC,2025-04-13,77.91,46.21,0.1054
O106607,C12198,Home & Kitchen,LATAM,2025-04-13,100.06,116.12,0.2062
O110577,C10675,Fashion,EU,2025-04-13,41.76,30.63,0.2427
O100263,C12035,Beauty,EU,2025-04-13,119.65,80.94,0.119
O101346,C11882,Electronics,EU,2025-04-13,379.07,459.37,0.3132
O104704,C11616,Electronics,NA,2025-04-13,200.05,183.02,0.0721
O102589,C10760,Beauty,EU,2025-04-13,84.75,51.25,0.1733
O102890,C10326,Fashion,EU,2025-04-13,110.36,105.7,0.3258
O105054,C10108,Fashion,EU,2025-04-13,71.4,64.62,0.2963
O100638,C11744,Fashion,LATAM,2025-04-13,76.13,66.24,0.2694
O105989,C11238,Electronics,NA,2025-04-13,478.36,457.02,0.182
O102670,C11742,Sports,NA,2025-04-13,162.32,138.02,0.1888
O107826,C10623,Home & Kitchen,LATAM,2025-04-14,306.79,286.84,0.1298
O106959,C11241,Home & Kitchen,APAC,2025-04-14,203.07,169.91,0.1683
O100868,C10982,Fashion,NA,2025-04-14,112.61,105.62,0.2642
O102240,C10491,Electronics,NA,2025-04-14,384.04,340.48,0.148
O100046,C10980,Toys,NA,2025-04-14,138.53,85.68,0.0778
O100588,C11841,Fashion,EU,2025-04-14,41.37,46.61,0.3375
O100750,C12114,Home & Kitchen,LATAM,2025-04-14,267.94,255.02,0.1395
O111849,C11235,Electronics,NA,2025-04-14,405.35,385.07,0.1534
O101529,C12021,Electronics,NA,2025-04-14,420.09,452.22,0.256
O111611,C11599,Fashion,APAC,2025-04-14,113.15,81.28,0.1551
O111860,C10250,Sports,APAC,2025-04-14,70.41,52.41,0.1791
O109611,C11605,Electronics,APAC,2025-04-14,301.0,280.72,0.1663
O107472,C10484,Sports,EU,2025-04-14,175.73,155.75,0.2049
O102596,C11101,Home & Kitchen,APAC,2025-04-14,159.6,116.16,0.0468
O108124,C11656,Electronics,APAC,2025-04-14,468.22,397.54,0.1516
O107457,C11561,Beauty,APAC,2025-04-14,66.82,37.9,0.0327
O105218,C10113,Sports,APAC,2025-04-14,146.9,113.08,0.1012
O105239,C11984,Beauty,NA,2025-04-14,77.61,43.51,0.0457
O110465,C10893,Beauty,APAC,2025-04-15,107.26,58.89,0.0401
O105203,C11468,Electronics,NA,2025-04-15,381.76,336.31,0.1176
O101143,C11857,Toys,APAC,2025-04-15,54.36,52.5,0.1727
O103491,C11398,Fashion,EU,2025-04-15,120.07,132.51,0.2968
O100595,C11764,Beauty,APAC,2025-04-15,89.21,72.94,0.0888
O110512,C12193,Electronics,LATAM,2025-04-15,409.09,364.19,0.1088
O110618,C12106,Electronics,NA,2025-04-15,292.76,278.61,0.1984
O105292,C10746,Home & Kitchen,NA,2025-04-15,184.2,127.61,0.0919
O101867,C11672,Sports,EU,2025-04-15,210.92,171.0,0.2278
O109489,C10157,Fashion,EU,2025-04-15,51.26,49.95,0.2925
O107254,C10456,Toys,APAC,2025-04-15,90.14,53.72,0.2012
O111020,C10999,Sports,APAC,2025-04-15,49.02,44.38,0.1256
O102463,C11288,Fashion,EU,2025-04-16,141.59,134.79,0.2735
O101874,C10898,Home & Kitchen,NA,2025-04-16,201.53,156.39,0.1371
O104115,C11044,Toys,APAC,2025-04-16,88.08,58.33,0.1026
O106666,C10175,Electronics,LATAM,2025-04-16,566.56,563.24,0.2045
O107749,C12197,Sports,APAC,2025-04-16,210.33,170.43,0.1948
O106805,C11151,Beauty,APAC,2025-04-16,86.51,55.53,0.1186
O110393,C10974,Fashion,APAC,2025-04-16,53.22,44.78,0.2139
O109398,C11955,Home & Kitchen,LATAM,2025-04-16,186.48,198.86,0.2431
O102586,C10813,Fashion,NA,2025-04-16,45.47,35.74,0.2501
O104861,C11822,Home & Kitchen,APAC,2025-04-16,118.06,84.41,0.0973
O101652,C10114,Fashion,APAC,2025-04-16,175.21,148.58,0.2463
