Order ID;Customer ID;Category;Region;Order Date;Revenue;Cost;Discount;Profit;discount_pct
O111412;C11777;Home & Kitchen;Unknown;05/12/2024;201.76;159.19;0.141;42.56999999999999;14.099999999999998
O100961;C10899;Sports;LATAM;05/12/2024;46.45;26.45;0.1563;20.000000000000004;15.629999999999999
O106599;C10058;Home & Kitchen;EU;05/12/2024;274.44;234.74;0.1342;39.69999999999999;13.420000000000002
O100286;C10354;Electronics;APAC;05/12/2024;328.2;287.09;0.1634;41.110000000000014;16.34
O108639;C10873;Electronics;APAC;05/12/2024;490.73;448.64;0.1258;42.09000000000003;12.58
O109541;C11416;Toys;APAC;05/12/2024;63.51;38.4;0.1498;25.11;14.979999999999999
O101070;C11484;Fashion;Unknown;05/12/2024;51.24;38.1;0.2093;13.14;20.93
O102486;C10537;Fashion;LATAM;05/12/2024;134.75;119.4;0.2164;15.349999999999994;21.64
O106748;C10800;Electronics;LATAM;05/12/2024;521.32;473.94;0.1445;47.38000000000005;14.45
O105387;C12171;Sports;LATAM;06/12/2024;165.26;125.63;0.1197;39.629999999999995;11.97
O107635;C10615;Sports;EU;06/12/2024;151.96;125.89;0.1675;26.070000000000007;16.75
O104880;C10836;Fashion;EU;06/12/2024;52.24;42.99;0.266;9.25;26.6
O109491;C10080;Beauty;EU;06/12/2024;112.16;80.73;0.1268;31.429999999999993;12.68
O106640;C10718;Sports;APAC;06/12/2024;74.93;63.74;0.23;11.190000000000005;23.0
O107013;C11092;Sports;Unknown;06/12/2024;169.13;140.19;0.2144;28.939999999999998;21.44
O106151;C11994;Toys;Unknown;06/12/2024;88.73;69.97;0.2482;18.760000000000005;24.82
O100856;C10538;Beauty;Unknown;06/12/2024;97.35;66.11;0.128;31.239999999999995;12.8
O108575;C10476;Electronics;EU;06/12/2024;308.12;366.62;0.2991;-58.5;29.909999999999997
O111601;C10910;Toys;Unknown;06/12/2024;111.01;68.7;0.0464;42.31;4.64
O100090;C10957;Fashion;Unknown;06/12/2024;25.55;20.17;0.1702;5.379999999999999;17.02
O103031;C10599;Electronics;EU;06/12/2024;241.73;263.83;0.2898;-22.099999999999994;28.98
O109701;C10443;Home & Kitchen;Unknown;06/12/2024;135.74;104.13;0.1548;31.610000000000014;15.479999999999999
O109012;C11747;Beauty;APAC;06/12/2024;62.45;49.11;0.1098;13.340000000000003;10.979999999999999
O111502;C11667;Electronics;LATAM;06/12/2024;116.89;109.49;0.1285;7.400000000000006;12.85
O108919;C11813;Sports;APAC;07/12/2024;145.53;129.31;0.261;16.22;26.1
O110502;C11441;Sports;LATAM;07/12/2024;116.63;100.24;0.1449;16.39;14.49
O109825;C10852;Home & Kitchen;Unknown;07/12/2024;219.41;178.84;0.0349;40.56999999999999;3.49
O111208;C11171;Fashion;Unknown;07/12/2024;64.85;47.2;0.1737;17.64999999999999;17.37
O109166;C11638;Sports;EU;07/12/2024;196.73;157.24;0.1378;39.48999999999998;13.780000000000001
O103345;C11671;Electronics;APAC;07/12/2024;326.6;327.06;0.2312;-0.45999999999997954;23.119999999999997
O108674;C12100;Fashion;EU;07/12/2024;72.9;66.43;0.3229;6.469999999999999;32.29
O110542;C11446;Sports;Unknown;07/12/2024;197.88;160.03;0.1612;37.849999999999994;16.12
O108538;C10060;Toys;LATAM;08/12/2024;92.34;70.61;0.1342;21.730000000000004;13.420000000000002
O100458;C11849;Electronics;APAC;08/12/2024;300.55;279.14;0.172;21.410000000000025;17.2
O111933;C11700;Home & Kitchen;LATAM;08/12/2024;251.87;245.07;0.1086;6.800000000000011;10.86
O107990;C10533;Toys;EU;08/12/2024;122.79;73.13;0.1181;49.66000000000001;11.81
O102973;C12159;Sports;LATAM;08/12/2024;160.76;139.32;0.2423;21.439999999999998;24.23
O101029;C10735;Toys;Unknown;08/12/2024;72.79;50.67;0.1773;22.120000000000005;17.73
O110940;C10817;Sports;APAC;08/12/2024;21.34;8.0;0.1465;13.34;14.649999999999999
O105861;C11307;Fashion;EU;08/12/2024;124.44;121.67;0.2865;2.769999999999996;28.65
O106637;C10188;Electronics;APAC;08/12/2024;322.74;289.12;0.137;33.620000000000005;13.700000000000001
O111688;C10330;Fashion;EU;08/12/2024;84.91;83.12;0.3177;1.789999999999992;31.77
O105842;C11220;Electronics;APAC;08/12/2024;535.31;538.39;0.2361;-3.080000000000041;23.61
O106389;C11425;Sports;Unknown;08/12/2024;134.93;116.79;0.195;18.14;19.5
O103288;C10382;Toys;APAC;08/12/2024;124.24;99.29;0.2014;24.94999999999999;20.14
O105415;C10505;Home & Kitchen;APAC;08/12/2024;125.82;115.27;0.2365;10.549999999999997;23.65
O100667;C11893;Electronics;Unknown;08/12/2024;383.21;322.78;0.0859;60.43000000000001;8.59
O109149;C11867;Electronics;EU;08/12/2024;333.56;422.32;0.3;-88.75999999999999;30.0
O100893;C12156;Electronics;Unknown;08/12/2024;284.83;312.41;0.2178;-27.58000000000004;21.78
O109374;C10617;Fashion;EU;08/12/2024;63.55;55.96;0.2634;7.589999999999996;26.340000000000003
O106753;C10022;Fashion;EU;08/12/2024;149.34;146.29;0.3086;3.0500000000000114;30.86
O106521;C10174;Electronics;LATAM;08/12/2024;353.06;348.08;0.1818;4.980000000000018;18.18
O110983;C11459;Sports;EU;09/12/2024;54.72;52.14;0.2068;2.5799999999999983;20.68
O100536;C11002;Electronics;Unknown;09/12/2024;324.53;302.24;0.1681;22.289999999999964;16.81
O111631;C11746;Toys;LATAM;09/12/2024;88.17;59.59;0.1524;28.58;15.24
O106481;C11976;Electronics;LATAM;09/12/2024;173.49;194.68;0.2301;-21.189999999999998;23.01
O106298;C10651;Fashion;Unknown;09/12/2024;52.45;39.06;0.125;13.39;12.5
O105729;C10912;Electronics;APAC;09/12/2024;317.14;289.46;0.1712;27.680000000000007;17.119999999999997
O102995;C11388;Fashion;Unknown;09/12/2024;44.38;26.03;0.2591;18.35;25.91
O107660;C11350;Fashion;Unknown;09/12/2024;24.28;21.48;0.3069;2.8000000000000007;30.69
O107357;C10611;Sports;EU;09/12/2024;63.09;49.58;0.2046;13.510000000000005;20.46
O110972;C11703;Beauty;Unknown;10/12/2024;87.79;58.54;0.1123;29.250000000000007;11.23
O103330;C11351;Toys;APAC;10/12/2024;134.62;93.91;0.1539;40.71000000000001;15.39
O108075;C11863;Toys;Unknown;10/12/2024;95.34;63.19;0.1024;32.150000000000006;10.24
O110706;C11378;Home & Kitchen;APAC;10/12/2024;104.77;93.92;0.2471;10.849999999999994;24.709999999999997
O108691;C12089;Home & Kitchen;EU;10/12/2024;159.8;128.35;0.1247;31.450000000000017;12.47
O100911;C10403;Electronics;EU;10/12/2024;447.28;477.4;0.2315;-30.120000000000005;23.150000000000002
O108665;C10148;Toys;EU;10/12/2024;118.62;79.67;0.1641;38.95;16.41
O105343;C10984;Beauty;Unknown;10/12/2024;29.66;14.51;0.0795;15.15;7.95
O103089;C11028;Beauty;Unknown;10/12/2024;43.94;24.91;0.178;19.029999999999998;17.8
O104555;C10475;Electronics;LATAM;10/12/2024;312.67;335.86;0.241;-23.189999999999998;24.099999999999998
O100993;C10949;Fashion;EU;10/12/2024;120.01;116.46;0.303;3.5500000000000114;30.3
O105109;C10627;Fashion;Unknown;10/12/2024;104.2;56.94;0.1397;47.260000000000005;13.969999999999999
O100719;C11319;Toys;APAC;10/12/2024;102.44;66.43;0.0533;36.00999999999999;5.33
O100232;C10042;Sports;Unknown;10/12/2024;216.76;154.61;0.1031;62.14999999999998;10.31
O101120;C10030;Sports;LATAM;10/12/2024;121.32;121.43;0.2171;-0.11000000000001364;21.709999999999997
O108815;C10826;Sports;APAC;10/12/2024;192.54;133.42;0.1607;59.120000000000005;16.07
O108370;C12132;Beauty;Unknown;10/12/2024;54.73;27.98;0.1063;26.749999999999996;10.63
O103772;C11160;Electronics;EU;10/12/2024;306.62;361.91;0.3326;-55.29000000000002;33.26
O106090;C10463;Beauty;APAC;11/12/2024;101.84;68.49;0.1179;33.35000000000001;11.790000000000001
O108651;C11212;Home & Kitchen;LATAM;11/12/2024;59.12;53.0;0.2589;6.119999999999997;25.89
O106240;C11432;Electronics;EU;11/12/2024;431.95;468.34;0.2566;-36.389999999999986;25.66
O107693;C11611;Fashion;EU;11/12/2024;93.81;70.05;0.1556;23.760000000000005;15.559999999999999
O106082;C10518;Fashion;EU;11/12/2024;130.18;121.45;0.2094;8.730000000000004;20.94
O108102;C10397;Fashion;Unknown;11/12/2024;96.86;71.75;0.2024;25.11;20.24
O111501;C10080;Home & Kitchen;Unknown;11/12/2024;135.67;118.0;0.2031;17.669999999999987;20.31
O109217;C10234;Electronics;APAC;11/12/2024;408.49;342.3;0.0808;66.19;8.08
O109065;C11438;Fashion;APAC;11/12/2024;49.99;31.03;0.3301;18.96;33.01
O100392;C10807;Fashion;APAC;11/12/2024;67.86;57.01;0.2066;10.850000000000001;20.66
O102894;C10573;Beauty;APAC;11/12/2024;99.98;49.22;0.0981;50.760000000000005;9.81
O108516;C11104;Electronics;Unknown;11/12/2024;230.85;231.65;0.17;-0.8000000000000114;17.0
O105724;C10472;Toys;Unknown;11/12/2024;77.5;51.13;0.0667;26.369999999999997;6.67
O111844;C10305;Fashion;Unknown;12/12/2024;133.64;107.96;0.2246;25.679999999999993;22.46
O110954;C10212;Home & Kitchen;EU;12/12/2024;189.24;165.27;0.1724;23.97;17.24
O110658;C10322;Home & Kitchen;EU;12/12/2024;197.69;181.03;0.2386;16.659999999999997;23.86
O105831;C10340;Sports;APAC;12/12/2024;20.61;9.64;0.1756;10.969999999999999;17.560000000000002
O111323;C10033;Fashion;EU;12/12/2024;107.42;110.84;0.3245;-3.4200000000000017;32.45
O109864;C11456;Toys;APAC;12/12/2024;125.1;106.47;0.1432;18.629999999999995;14.32
O104916;C10230;Fashion;APAC;12/12/2024;147.72;126.7;0.2289;21.019999999999996;22.89
O101780;C10102;Sports;APAC;12/12/2024;132.08;89.71;0.1225;42.37000000000002;12.25
O105585;C11627;Electronics;APAC;12/12/2024;37.53;32.64;0.1966;4.890000000000001;19.66
O108339;C11011;Sports;APAC;12/12/2024;94.96;73.75;0.1424;21.209999999999994;14.24
O105900;C12046;Beauty;EU;12/12/2024;91.54;77.2;0.1594;14.340000000000003;15.939999999999998
O110487;C10574;Beauty;Unknown;12/12/2024;82.71;45.01;0.1377;37.699999999999996;13.77
O103324;C10953;Electronics;EU;12/12/2024;303.64;367.59;0.349;-63.94999999999999;34.9
O106217;C10410;Electronics;EU;12/12/2024;237.98;309.56;0.3687;-71.58000000000001;36.870000000000005
O105895;C11756;Beauty;LATAM;13/12/2024;123.57;81.76;0.0891;41.80999999999999;8.91
O102871;C12146;Electronics;APAC;13/12/2024;327.4;330.44;0.2342;-3.0400000000000205;23.419999999999998
O102380;C10395;Fashion;APAC;13/12/2024;43.87;39.37;0.2637;4.5;26.369999999999997
O107895;C10200;Beauty;Unknown;13/12/2024;55.35;38.33;0.0586;17.020000000000003;5.86
O109535;C11253;Toys;EU;13/12/2024;72.64;50.44;0.214;22.200000000000003;21.4
O106367;C10382;Toys;Unknown;13/12/2024;99.65;75.67;0.0575;23.980000000000004;5.75
O102555;C10227;Beauty;Unknown;13/12/2024;80.17;47.44;0.1449;32.730000000000004;14.49
O105034;C10046;Toys;LATAM;13/12/2024;78.67;53.61;0.1185;25.060000000000002;11.85
O111434;C10493;Fashion;Unknown;13/12/2024;112.98;93.35;0.2481;19.63000000000001;24.81
O108883;C10692;Home & Kitchen;EU;13/12/2024;214.55;203.72;0.1841;10.830000000000013;18.41
O101533;C10414;Electronics;Unknown;13/12/2024;223.9;212.83;0.1831;11.069999999999993;18.310000000000002
O101377;C11654;Home & Kitchen;APAC;13/12/2024;264.22;190.8;0.105;73.42000000000002;10.5
O111318;C11722;Sports;EU;13/12/2024;177.54;147.71;0.1785;29.829999999999984;17.849999999999998
O111173;C11251;Beauty;LATAM;13/12/2024;85.82;59.62;0.1204;26.199999999999996;12.04
O105930;C12039;Electronics;Unknown;13/12/2024;316.23;299.04;0.0915;17.189999999999998;9.15
O111326;C10276;Electronics;Unknown;13/12/2024;427.48;412.76;0.2024;14.720000000000027;20.24
O104653;C10459;Beauty;APAC;13/12/2024;96.96;62.19;0.107;34.769999999999996;10.7
O106553;C11063;Home & Kitchen;EU;13/12/2024;89.89;67.72;0.1238;22.17;12.379999999999999
O108284;C11750;Fashion;Unknown;13/12/2024;126.1;105.16;0.2629;20.939999999999998;26.290000000000003
O103972;C10273;Electronics;LATAM;14/12/2024;335.8;325.33;0.1691;10.470000000000027;16.91
O102604;C11667;Electronics;Unknown;14/12/2024;352.18;309.86;0.123;42.31999999999999;12.3
O101909;C12068;Sports;EU;14/12/2024;130.42;104.02;0.1523;26.39999999999999;15.229999999999999
O101333;C11776;Electronics;EU;14/12/2024;328.72;398.69;0.3232;-69.96999999999997;32.32
O103304;C10260;Home & Kitchen;Unknown;14/12/2024;229.96;187.89;0.1191;42.07000000000002;11.91
O109450;C11688;Sports;Unknown;14/12/2024;103.53;82.77;0.1494;20.760000000000005;14.940000000000001
O103085;C10793;Beauty;EU;14/12/2024;22.86;21.44;0.0857;1.4199999999999982;8.57
O105402;C11481;Fashion;Unknown;14/12/2024;89.84;75.03;0.2676;14.810000000000002;26.76
O102692;C12002;Electronics;Unknown;14/12/2024;347.55;313.13;0.1081;34.420000000000016;10.81
O101807;C11059;Fashion;Unknown;14/12/2024;114.6;79.13;0.2296;35.47;22.96
O109300;C10441;Sports;APAC;14/12/2024;159.0;128.27;0.1613;30.72999999999999;16.13
O110850;C10291;Toys;LATAM;14/12/2024;83.31;50.81;0.1218;32.5;12.18
O106480;C11446;Toys;APAC;14/12/2024;117.78;99.24;0.1677;18.540000000000006;16.77
O105586;C10492;Toys;LATAM;14/12/2024;64.7;47.99;0.1455;16.71;14.549999999999999
O110058;C11136;Electronics;APAC;14/12/2024;261.01;246.06;0.151;14.949999999999989;15.1
O103025;C11379;Sports;APAC;14/12/2024;101.4;77.92;0.1463;23.480000000000004;14.63
O109786;C11151;Beauty;LATAM;14/12/2024;97.4;73.07;0.0634;24.330000000000013;6.34
O103524;C10640;Electronics;Unknown;14/12/2024;267.51;267.93;0.2145;-0.4200000000000159;21.45
O110255;C10470;Beauty;EU;15/12/2024;105.35;83.73;0.1864;21.61999999999999;18.64
O104674;C11831;Sports;Unknown;15/12/2024;173.68;155.53;0.2097;18.150000000000006;20.97
O102191;C10901;Sports;EU;15/12/2024;151.74;111.88;0.1238;39.860000000000014;12.379999999999999
O105264;C11833;Beauty;Unknown;15/12/2024;106.43;76.97;0.0696;29.460000000000008;6.959999999999999
O103989;C11045;Beauty;APAC;15/12/2024;82.58;68.85;0.1234;13.730000000000004;12.34
O102773;C11552;Electronics;EU;15/12/2024;302.08;372.2;0.3393;-70.12;33.93
O101167;C10876;Electronics;Unknown;15/12/2024;458.52;393.14;0.0823;65.38;8.23
O110653;C11325;Electronics;EU;15/12/2024;162.85;204.81;0.3362;-41.96000000000001;33.62
O106115;C10333;Fashion;Unknown;15/12/2024;117.97;88.51;0.2045;29.459999999999994;20.45
O111646;C10252;Fashion;Unknown;15/12/2024;127.97;115.09;0.2819;12.879999999999995;28.189999999999998
O101734;C11894;Sports;APAC;15/12/2024;164.28;135.84;0.1975;28.439999999999998;19.75
O106755;C12013;Electronics;LATAM;15/12/2024;112.03;104.89;0.1213;7.140000000000001;12.13
O106828;C11040;Home & Kitchen;LATAM;15/12/2024;130.9;161.6;0.2828;-30.69999999999999;28.28
O110166;C10791;Electronics;Unknown;15/12/2024;234.62;230.0;0.2025;4.6200000000000045;20.25
O100224;C11587;Toys;EU;15/12/2024;95.92;57.34;0.1018;38.58;10.18
O102718;C11275;Home & Kitchen;Unknown;15/12/2024;188.94;139.83;0.1213;49.109999999999985;12.13
O108800;C11496;Toys;EU;15/12/2024;100.85;95.27;0.21;5.579999999999998;21.0
O105561;C10257;Home & Kitchen;Unknown;15/12/2024;134.81;109.1;0.0651;25.710000000000008;6.510000000000001
O109358;C11735;Toys;Unknown;16/12/2024;144.64;115.37;0.1506;29.269999999999982;15.06
O102950;C10069;Electronics;Unknown;16/12/2024;428.15;374.43;0.0862;53.71999999999997;8.62
O109440;C10920;Electronics;Unknown;16/12/2024;262.85;239.87;0.1915;22.980000000000018;19.15
O101506;C12011;Electronics;LATAM;16/12/2024;221.47;235.8;0.2325;-14.330000000000013;23.25
O105460;C11977;Fashion;Unknown;16/12/2024;128.16;98.69;0.1937;29.47;19.37
O109029;C10251;Home & Kitchen;EU;16/12/2024;148.29;126.19;0.1897;22.099999999999994;18.970000000000002
O106195;C10858;Sports;EU;16/12/2024;167.2;135.26;0.1107;31.939999999999998;11.07
O101392;C12164;Beauty;APAC;16/12/2024;63.22;43.14;0.1262;20.08;12.620000000000001
O110692;C11536;Beauty;Unknown;16/12/2024;65.05;39.18;0.0911;25.869999999999997;9.11
O101402;C10659;Fashion;APAC;16/12/2024;107.26;98.03;0.2929;9.230000000000004;29.29
O102179;C11004;Electronics;EU;16/12/2024;213.66;295.66;0.4016;-82.00000000000003;40.160000000000004
O102474;C10230;Beauty;Unknown;17/12/2024;60.69;40.99;0.1222;19.699999999999996;12.22
O110096;C12126;Electronics;Unknown;17/12/2024;247.94;264.35;0.2897;-16.410000000000025;28.970000000000002
O107430;C11975;Electronics;LATAM;17/12/2024;268.01;284.35;0.2826;-16.340000000000032;28.26
O106361;C12061;Toys;EU;17/12/2024;94.48;65.74;0.1315;28.74000000000001;13.15
O101762;C10022;Home & Kitchen;Unknown;17/12/2024;375.0;339.76;0.1643;35.24000000000001;16.43
O101344;C10410;Home & Kitchen;LATAM;17/12/2024;189.77;216.4;0.2176;-26.629999999999995;21.759999999999998
O110425;C12117;Fashion;Unknown;17/12/2024;126.11;91.75;0.1399;34.36;13.99
O111576;C11729;Home & Kitchen;APAC;17/12/2024;150.02;127.47;0.1159;22.55000000000001;11.59
O102918;C11868;Fashion;LATAM;17/12/2024;52.48;45.49;0.2667;6.989999999999995;26.669999999999998
O107983;C10930;Sports;Unknown;17/12/2024;154.63;118.44;0.1654;36.19;16.54
O105917;C10545;Beauty;EU;17/12/2024;103.95;65.32;0.1139;38.63000000000001;11.39
O111669;C11208;Toys;Unknown;17/12/2024;144.08;107.31;0.1443;36.77000000000001;14.430000000000001
O105165;C10168;Home & Kitchen;Unknown;18/12/2024;109.27;93.41;0.1229;15.86;12.29
O103701;C10507;Home & Kitchen;APAC;18/12/2024;40.75;38.14;0.1479;2.6099999999999994;14.790000000000001
O102045;C12181;Home & Kitchen;APAC;18/12/2024;156.05;139.3;0.18;16.75;18.0
O103601;C11342;Home & Kitchen;Unknown;18/12/2024;196.68;128.82;0.0548;67.86000000000001;5.48
O107679;C10622;Beauty;Unknown;18/12/2024;47.1;19.79;0.123;27.310000000000002;12.3
O100517;C10146;Beauty;EU;18/12/2024;33.55;31.4;0.2246;2.1499999999999986;22.46
O104486;C11195;Sports;APAC;18/12/2024;76.81;63.91;0.2268;12.900000000000006;22.68
O108935;C11448;Home & Kitchen;LATAM;19/12/2024;142.81;151.61;0.254;-8.800000000000011;25.4
O104719;C10330;Electronics;Unknown;19/12/2024;325.6;322.64;0.1716;2.9600000000000364;17.16
O109539;C11560;Electronics;APAC;19/12/2024;134.8;105.66;0.1386;29.140000000000015;13.86
O108248;C10929;Toys;LATAM;19/12/2024;77.61;55.3;0.1618;22.310000000000002;16.18
O107176;C11640;Sports;EU;19/12/2024;136.62;101.21;0.0799;35.41000000000001;7.99
O111986;C11025;Sports;Unknown;19/12/2024;106.86;95.66;0.1867;11.200000000000003;18.67
O102641;C11092;Home & Kitchen;LATAM;19/12/2024;190.16;220.92;0.2501;-30.75999999999999;25.009999999999998
O108020;C10629;Home & Kitchen;EU;19/12/2024;285.48;244.04;0.1309;41.440000000000026;13.089999999999998
O107103;C11217;Electronics;LATAM;19/12/2024;552.58;508.96;0.149;43.62000000000006;14.899999999999999
O100954;C11728;Beauty;APAC;19/12/2024;52.26;19.16;0.1409;33.099999999999994;14.09
O108107;C10986;Fashion;APAC;19/12/2024;86.13;59.68;0.2492;26.449999999999996;24.92
O110342;C11844;Toys;EU;19/12/2024;102.38;74.85;0.0823;27.53;8.23
O108695;C11929;Beauty;Unknown;20/12/2024;111.33;57.82;0.0586;53.51;5.86
O101534;C11796;Sports;APAC;20/12/2024;170.74;148.66;0.1817;22.080000000000013;18.17
O110590;C12175;Beauty;LATAM;20/12/2024;55.36;40.26;0.1557;15.100000000000001;15.57
O102096;C12067;Electronics;Unknown;20/12/2024;404.2;410.34;0.2119;-6.139999999999986;21.19
O100387;C11828;Electronics;APAC;20/12/2024;278.49;237.82;0.1141;40.670000000000016;11.41
O109495;C11357;Fashion;APAC;20/12/2024;129.56;107.9;0.2991;21.659999999999997;29.909999999999997
O109334;C12064;Home & Kitchen;Unknown;20/12/2024;336.56;281.09;0.1222;55.47000000000003;12.22
O109222;C10947;Fashion;Unknown;20/12/2024;112.67;89.03;0.197;23.64;19.7
O100453;C10054;Sports;Unknown;20/12/2024;144.48;111.95;0.1628;32.52999999999999;16.28
O111854;C11604;Beauty;Unknown;20/12/2024;131.33;79.73;0.0827;51.60000000000001;8.27
O111607;C11241;Home & Kitchen;Unknown;20/12/2024;90.79;60.49;0.1472;30.300000000000004;14.719999999999999
O108833;C11176;Fashion;Unknown;20/12/2024;90.7;72.59;0.2555;18.11;25.55
O105170;C11324;Fashion;APAC;20/12/2024;83.17;68.21;0.2715;14.960000000000008;27.150000000000002
O106037;C10717;Beauty;Unknown;20/12/2024;152.65;81.19;0.021;71.46000000000001;2.1
O109010;C11009;Toys;Unknown;21/12/2024;41.98;38.6;0.1379;3.3799999999999955;13.79
O110495;C10443;Home & Kitchen;EU;21/12/2024;149.66;138.67;0.2296;10.990000000000009;22.96
O111247;C11352;Sports;EU;21/12/2024;230.42;168.27;0.1269;62.14999999999998;12.690000000000001
O101598;C11859;Fashion;EU;21/12/2024;108.43;91.56;0.2651;16.870000000000005;26.51
O110991;C10551;Fashion;Unknown;21/12/2024;189.86;140.5;0.1591;49.360000000000014;15.909999999999998
O106378;C11266;Sports;Unknown;21/12/2024;122.58;101.07;0.1256;21.510000000000005;12.559999999999999
O111526;C10755;Electronics;EU;21/12/2024;262.03;316.5;0.3428;-54.47000000000003;34.28
O107891;C11939;Toys;APAC;21/12/2024;92.36;53.61;0.1275;38.75;12.75
O104045;C10030;Toys;Unknown;21/12/2024;69.94;53.91;0.1724;16.03;17.24
O111759;C10618;Electronics;EU;21/12/2024;162.08;214.08;0.3283;-52.0;32.83
O104535;C11116;Fashion;APAC;21/12/2024;89.67;75.74;0.1847;13.930000000000007;18.47
O104642;C12096;Home & Kitchen;Unknown;21/12/2024;97.62;85.91;0.1749;11.710000000000008;17.49
O106342;C11448;Home & Kitchen;Unknown;21/12/2024;363.76;301.4;0.1271;62.360000000000014;12.709999999999999
O103274;C10534;Electronics;EU;21/12/2024;209.39;238.01;0.2759;-28.620000000000005;27.589999999999996
O106874;C10975;Beauty;EU;21/12/2024;51.54;30.63;0.1414;20.91;14.14
O100133;C11230;Fashion;EU;21/12/2024;17.04;19.97;0.3185;-2.9299999999999997;31.85
O108200;C10967;Beauty;APAC;22/12/2024;39.39;35.98;0.2063;3.4100000000000037;20.630000000000003
O102706;C11553;Sports;Unknown;22/12/2024;147.59;113.03;0.1358;34.56;13.58
O106557;C10712;Sports;APAC;22/12/2024;248.44;169.3;0.0209;79.13999999999999;2.09
O100825;C10198;Toys;Unknown;22/12/2024;83.28;56.67;0.1581;26.61;15.809999999999999
O108390;C12182;Home & Kitchen;EU;22/12/2024;166.53;142.95;0.1158;23.580000000000013;11.58
O107416;C11793;Beauty;EU;22/12/2024;64.38;50.89;0.2036;13.489999999999995;20.36
O104145;C10614;Fashion;Unknown;22/12/2024;105.68;70.2;0.1516;35.480000000000004;15.160000000000002
O103922;C11058;Toys;Unknown;22/12/2024;22.73;21.46;0.0909;1.2699999999999996;9.09
O108606;C10699;Toys;Unknown;22/12/2024;86.18;54.58;0.0408;31.60000000000001;4.08
O108296;C11729;Fashion;Unknown;22/12/2024;120.83;107.82;0.2629;13.010000000000005;26.290000000000003
O102672;C11873;Beauty;EU;22/12/2024;89.55;52.52;0.0716;37.029999999999994;7.16
